#DELTA21, K = 0.844536
#Energy[eV]	Flux[ph/s/eV/100mA] 
6140.00	2.806210E+10 
6150.00	2.603592E+10 
6160.00	2.424369E+10 
6170.00	2.264760E+10 
6180.00	2.121989E+10 
6190.00	1.993598E+10 
6200.00	1.877589E+10 
6210.00	1.772392E+10 
6220.00	1.676585E+10 
6230.00	1.589176E+10 
6240.00	1.508978E+10 
6250.00	1.435428E+10 
6260.00	1.367623E+10 
6270.00	1.304978E+10 
6280.00	1.246919E+10 
6290.00	1.193204E+10 
6300.00	1.143190E+10 
6310.00	1.096596E+10 
6320.00	1.053189E+10 
6330.00	1.012565E+10 
6340.00	9.745362E+09 
6350.00	9.388616E+09 
6360.00	9.054295E+09 
6370.00	8.739476E+09 
6380.00	8.443638E+09 
6390.00	8.163976E+09 
6400.00	7.901043E+09 
6410.00	7.652402E+09 
6420.00	7.416933E+09 
6430.00	7.193961E+09 
6440.00	6.983277E+09 
6450.00	6.783009E+09 
6460.00	6.592745E+09 
6470.00	6.412007E+09 
6480.00	6.240161E+09 
6490.00	6.076980E+09 
6500.00	5.920396E+09 
6510.00	5.772795E+09 
6520.00	5.631742E+09 
6530.00	5.496912E+09 
6540.00	5.367081E+09 
6550.00	5.244253E+09 
6560.00	5.126417E+09 
6570.00	5.013622E+09 
6580.00	4.905679E+09 
6590.00	4.802376E+09 
6600.00	4.703170E+09 
6610.00	4.607714E+09 
6620.00	4.517224E+09 
6630.00	4.430173E+09 
6640.00	4.346972E+09 
6650.00	4.266062E+09 
6660.00	4.188612E+09 
6670.00	4.115276E+09 
6680.00	4.043624E+09 
6690.00	3.974715E+09 
6700.00	3.909009E+09 
6710.00	3.845436E+09 
6720.00	3.784024E+09 
6730.00	3.725620E+09 
6740.00	3.668576E+09 
6750.00	3.613649E+09 
6760.00	3.561386E+09 
6770.00	3.510541E+09 
6780.00	3.462368E+09 
6790.00	3.415261E+09 
6800.00	3.370245E+09 
6810.00	3.326385E+09 
6820.00	3.284459E+09 
6830.00	3.243678E+09 
6840.00	3.204963E+09 
6850.00	3.167380E+09 
6860.00	3.130901E+09 
6870.00	3.096306E+09 
6880.00	3.062396E+09 
6890.00	3.030069E+09 
6900.00	2.998831E+09 
6910.00	2.968628E+09 
6920.00	2.939254E+09 
6930.00	2.911997E+09 
6940.00	2.884419E+09 
6950.00	2.859007E+09 
6960.00	2.833731E+09 
6970.00	2.809932E+09 
6980.00	2.786870E+09 
6990.00	2.764903E+09 
7000.00	2.742921E+09 
7010.00	2.723180E+09 
7020.00	2.703291E+09 
7030.00	2.684731E+09 
7040.00	2.666539E+09 
7050.00	2.648976E+09 
7060.00	2.632920E+09 
7070.00	2.616794E+09 
7080.00	2.601755E+09 
7090.00	2.587158E+09 
7100.00	2.573877E+09 
7110.00	2.560970E+09 
7120.00	2.548588E+09 
7130.00	2.536678E+09 
7140.00	2.525647E+09 
7150.00	2.515514E+09 
7160.00	2.505556E+09 
7170.00	2.496088E+09 
7180.00	2.487517E+09 
7190.00	2.479482E+09 
7200.00	2.472096E+09 
7210.00	2.465186E+09 
7220.00	2.458314E+09 
7230.00	2.453027E+09 
7240.00	2.447951E+09 
7250.00	2.442919E+09 
7260.00	2.439562E+09 
7270.00	2.435278E+09 
7280.00	2.432034E+09 
7290.00	2.430239E+09 
7300.00	2.428037E+09 
7310.00	2.427075E+09 
7320.00	2.426268E+09 
7330.00	2.425446E+09 
7340.00	2.426111E+09 
7350.00	2.427608E+09 
7360.00	2.429564E+09 
7370.00	2.432938E+09 
7380.00	2.436943E+09 
7390.00	2.442824E+09 
7400.00	2.447708E+09 
7410.00	2.456094E+09 
7420.00	2.464121E+09 
7430.00	2.473625E+09 
7440.00	2.485236E+09 
7450.00	2.498010E+09 
7460.00	2.511940E+09 
7470.00	2.528361E+09 
7480.00	2.545147E+09 
