#Energy[eV]	Flux[ph/s/0.1%bw/100mA] 
7880.00	1.353593E+11 
7890.00	1.287015E+11 
7900.00	1.227474E+11 
7910.00	1.171634E+11 
7920.00	1.119235E+11 
7930.00	1.072096E+11 
7940.00	1.029145E+11 
7950.00	9.881788E+10 
7960.00	9.497843E+10 
7970.00	9.152493E+10 
7980.00	8.831552E+10 
7990.00	8.521747E+10 
8000.00	8.233792E+10 
8010.00	7.973845E+10 
8020.00	7.727467E+10 
8030.00	7.488661E+10 
8040.00	7.268573E+10 
8050.00	7.068479E+10 
8060.00	6.875322E+10 
8070.00	6.688548E+10 
8080.00	6.518031E+10 
8090.00	6.361435E+10 
8100.00	6.207630E+10 
8110.00	6.060066E+10 
8120.00	5.926960E+10 
8130.00	5.802394E+10 
8140.00	5.678772E+10 
8150.00	5.562101E+10 
8160.00	5.457456E+10 
8170.00	5.357560E+10 
8180.00	5.258046E+10 
8190.00	5.166018E+10 
8200.00	5.083423E+10 
8210.00	5.003160E+10 
8220.00	4.923242E+10 
8230.00	4.850842E+10 
8240.00	4.785988E+10 
8250.00	4.721205E+10 
8260.00	4.658050E+10 
8270.00	4.602148E+10 
8280.00	4.552013E+10 
8290.00	4.500460E+10 
8300.00	4.451483E+10 
8310.00	4.410180E+10 
8320.00	4.372086E+10 
8330.00	4.332620E+10 
8340.00	4.296792E+10 
8350.00	4.268159E+10 
8360.00	4.241156E+10 
8370.00	4.212874E+10 
8380.00	4.189623E+10 
8390.00	4.173376E+10 
8400.00	4.156745E+10 
8410.00	4.139984E+10 
8420.00	4.129885E+10 
8430.00	4.125544E+10 
8440.00	4.120352E+10 
8450.00	4.116791E+10 
8460.00	4.121288E+10 
8470.00	4.130605E+10 
8480.00	4.138769E+10 
8490.00	4.150806E+10 
8500.00	4.172378E+10 
8510.00	4.197913E+10 
8520.00	4.223686E+10 
8530.00	4.257127E+10 
8540.00	4.301585E+10 
8550.00	4.350634E+10 
8560.00	4.403585E+10 
8570.00	4.469063E+10 
8580.00	4.548201E+10 
8590.00	4.634794E+10 
8600.00	4.731587E+10 
8610.00	4.848218E+10 
8620.00	4.983509E+10 
8630.00	5.132642E+10 
8640.00	5.302528E+10 
8650.00	5.502984E+10 
8660.00	5.730601E+10 
8670.00	5.983215E+10 
8680.00	6.271703E+10 
8690.00	6.604862E+10 
8700.00	6.977645E+10 
8710.00	7.392108E+10 
8720.00	7.863070E+10 
8730.00	8.396675E+10 
8740.00	8.990034E+10 
8750.00	9.650017E+10 
8760.00	1.039606E+11 
8770.00	1.123315E+11 
8780.00	1.216220E+11 
8790.00	1.319953E+11 
8800.00	1.436825E+11 
8810.00	1.567480E+11 
8820.00	1.712661E+11 
8830.00	1.875159E+11 
8840.00	2.057511E+11 
8850.00	2.260375E+11 
8860.00	2.485210E+11 
8870.00	2.735197E+11 
8880.00	3.012147E+11 
8890.00	3.316014E+11 
8900.00	3.648148E+11 
8910.00	4.011177E+11 
8920.00	4.405591E+11 
8930.00	4.830821E+11 
8940.00	5.288829E+11 
8950.00	5.782414E+11 
8960.00	6.311851E+11 
8970.00	6.877493E+11 
8980.00	7.482444E+11 
8990.00	8.128845E+11 
9000.00	8.815147E+11 
9010.00	9.539733E+11 
9020.00	1.030245E+12 
9030.00	1.109964E+12 
9040.00	1.192350E+12 
9050.00	1.276788E+12 
9060.00	1.362834E+12 
9070.00	1.449667E+12 
9080.00	1.536280E+12 
9090.00	1.622038E+12 
9100.00	1.706291E+12 
9110.00	1.787794E+12 
9120.00	1.865126E+12 
9130.00	1.937257E+12 
9140.00	2.002953E+12 
9150.00	2.060496E+12 
9160.00	2.108558E+12 
9170.00	2.146569E+12 
9180.00	2.173870E+12 
9190.00	2.189728E+12 
9200.00	2.194540E+12 
9210.00	2.189876E+12 
9220.00	2.177625E+12 
9230.00	2.160773E+12 
9240.00	2.144960E+12 
9250.00	2.138246E+12 
9260.00	2.150633E+12 
9270.00	2.196103E+12 
9280.00	2.294885E+12 
9290.00	2.473786E+12 
9300.00	2.768269E+12 
9310.00	3.228410E+12 
9320.00	3.923298E+12 
9330.00	4.937629E+12 
9340.00	6.356151E+12 
9350.00	8.228851E+12 
9360.00	1.052117E+13 
9370.00	1.308492E+13 
9380.00	1.569214E+13 
9390.00	1.812511E+13 
9400.00	2.026331E+13 
9410.00	2.211554E+13 
9420.00	2.379068E+13 
9430.00	2.543246E+13 
9440.00	2.715814E+13 
9450.00	2.903966E+13 
9460.00	3.112204E+13 
9470.00	3.343173E+13 
9480.00	3.596238E+13 
9490.00	3.866676E+13 
9500.00	4.140137E+13 
9510.00	4.370929E+13 
9520.00	4.457559E+13 
9530.00	4.263170E+13 
9540.00	3.704606E+13 
9550.00	2.847682E+13 
9560.00	1.905144E+13 
9570.00	1.111237E+13 
9580.00	5.895213E+12 
9590.00	3.147092E+12 
9600.00	1.913990E+12 
9610.00	1.343568E+12 
9620.00	1.029075E+12 
9630.00	8.327270E+11 
9640.00	6.963020E+11 
9650.00	5.906439E+11 
9660.00	5.092684E+11 
9670.00	4.476640E+11 
9680.00	3.967233E+11 
9690.00	3.529192E+11 
9700.00	3.176879E+11 
9710.00	2.889778E+11 
9720.00	2.631154E+11 
9730.00	2.403207E+11 
9740.00	2.217250E+11 
9750.00	2.055709E+11 
9760.00	1.903290E+11 
9770.00	1.769786E+11 
9780.00	1.659102E+11 
9790.00	1.557011E+11 
9800.00	1.459115E+11 
9810.00	1.374906E+11 
9820.00	1.303111E+11 
9830.00	1.233433E+11 
9840.00	1.167149E+11 
9850.00	1.111137E+11 
9860.00	1.061345E+11 
9870.00	1.011284E+11 
9880.00	9.648713E+10 
9890.00	9.259677E+10 
9900.00	8.895051E+10 
9910.00	8.523727E+10 
9920.00	8.191601E+10 
9930.00	7.910770E+10 
9940.00	7.632536E+10 
9950.00	7.352087E+10 
9960.00	7.110386E+10 
9970.00	6.899957E+10 
9980.00	6.682085E+10 
9990.00	6.469041E+10 
10000.00	6.290951E+10 
10010.00	6.128053E+10 
10020.00	5.955133E+10 
10030.00	5.793628E+10 
10040.00	5.660790E+10 
10050.00	5.531647E+10 
10060.00	5.394296E+10 
