#Energy[eV]	Flux[ph/s/eV/100mA] 
6990.00	1.093815E+10 
7000.00	1.073211E+10 
7010.00	1.054414E+10 
7020.00	1.037372E+10 
7030.00	1.022104E+10 
7040.00	1.008322E+10 
7050.00	9.959988E+09 
7060.00	9.851367E+09 
7070.00	9.757303E+09 
7080.00	9.677206E+09 
7090.00	9.609262E+09 
7100.00	9.554403E+09 
7110.00	9.512199E+09 
7120.00	9.480437E+09 
7130.00	9.465059E+09 
7140.00	9.460285E+09 
7150.00	9.465229E+09 
7160.00	9.488791E+09 
7170.00	9.521278E+09 
7180.00	9.565797E+09 
7190.00	9.624267E+09 
7200.00	9.697018E+09 
7210.00	9.782992E+09 
7220.00	9.883346E+09 
7230.00	9.999859E+09 
7240.00	1.013348E+10 
7250.00	1.028406E+10 
7260.00	1.045367E+10 
7270.00	1.064433E+10 
7280.00	1.085743E+10 
7290.00	1.109935E+10 
7300.00	1.136919E+10 
7310.00	1.167267E+10 
7320.00	1.201341E+10 
7330.00	1.239269E+10 
7340.00	1.280953E+10 
7350.00	1.326514E+10 
7360.00	1.376349E+10 
7370.00	1.430943E+10 
7380.00	1.490829E+10 
7390.00	1.556255E+10 
7400.00	1.627957E+10 
7410.00	1.706580E+10 
7420.00	1.793007E+10 
7430.00	1.889030E+10 
7440.00	1.997536E+10 
7450.00	2.123263E+10 
7460.00	2.274082E+10 
7470.00	2.463315E+10 
7480.00	2.711655E+10 
7490.00	3.052869E+10 
7500.00	3.537957E+10 
7510.00	4.244337E+10 
7520.00	5.286695E+10 
7530.00	6.830579E+10 
7540.00	9.112726E+10 
7550.00	1.246588E+11 
7560.00	1.735296E+11 
7570.00	2.441060E+11 
7580.00	3.450139E+11 
7590.00	4.877207E+11 
7600.00	6.871065E+11 
7610.00	9.620106E+11 
7620.00	1.335721E+12 
7630.00	1.836395E+12 
7640.00	2.497207E+12 
7650.00	3.355798E+12 
7660.00	4.452524E+12 
7670.00	5.827075E+12 
7680.00	7.513026E+12 
7690.00	9.529279E+12 
7700.00	1.186669E+13 
7710.00	1.446749E+13 
7720.00	1.719685E+13 
7730.00	1.981649E+13 
7740.00	2.199159E+13 
7750.00	2.336276E+13 
7760.00	2.365125E+13 
7770.00	2.269893E+13 
7780.00	2.041429E+13 
7790.00	1.676668E+13 
7800.00	1.202598E+13 
7810.00	7.111779E+12 
7820.00	3.314710E+12 
7830.00	1.240618E+12 
7840.00	4.513463E+11 
7850.00	2.198959E+11 
7860.00	1.475555E+11 
7870.00	1.134907E+11 
7880.00	9.186557E+10 
7890.00	7.652409E+10 
7900.00	6.506629E+10 
7910.00	5.621147E+10 
7920.00	4.919339E+10 
7930.00	4.351728E+10 
7940.00	3.885052E+10 
7950.00	3.496203E+10 
7960.00	3.168268E+10 
7970.00	2.888817E+10 
7980.00	2.648844E+10 
7990.00	2.440781E+10 
8000.00	2.259474E+10 
8010.00	2.100335E+10 
8020.00	1.959781E+10 
8030.00	1.835339E+10 
8040.00	1.724421E+10 
8050.00	1.625328E+10 
8060.00	1.536189E+10 
8070.00	1.455876E+10 
8080.00	1.383311E+10 
8090.00	1.317586E+10 
8100.00	1.257878E+10 
8110.00	1.203510E+10 
8120.00	1.153933E+10 
8130.00	1.108599E+10 
8140.00	1.067198E+10 
8150.00	1.028979E+10 
8160.00	9.942105E+09 
8170.00	9.620166E+09 
8180.00	9.325484E+09 
8190.00	9.053959E+09 
8200.00	8.803906E+09 
8210.00	8.573777E+09 
8220.00	8.362506E+09 
8230.00	8.168518E+09 
8240.00	7.989201E+09 
8250.00	7.825322E+09 
8260.00	7.674185E+09 
8270.00	7.538303E+09 
8280.00	7.411647E+09 
8290.00	7.297712E+09 
8300.00	7.195925E+09 
8310.00	7.102817E+09 
8320.00	7.020619E+09 
8330.00	6.947595E+09 
8340.00	6.883451E+09 
8350.00	6.828325E+09 
8360.00	6.781790E+09 
8370.00	6.744036E+09 
8380.00	6.713817E+09 
8390.00	6.692058E+09 
8400.00	6.678133E+09 
8410.00	6.672670E+09 
8420.00	6.674887E+09 
8430.00	6.685944E+09 
8440.00	6.704459E+09 
