#Energy[eV]	Flux[ph/s/eV/100mA] 
8660.00	1.056920E+10 
8670.00	1.005276E+10 
8680.00	9.576992E+09 
8690.00	9.137320E+09 
8700.00	8.730920E+09 
8710.00	8.353984E+09 
8720.00	8.003930E+09 
8730.00	7.679147E+09 
8740.00	7.375407E+09 
8750.00	7.093072E+09 
8760.00	6.828278E+09 
8770.00	6.581117E+09 
8780.00	6.349850E+09 
8790.00	6.132527E+09 
8800.00	5.928906E+09 
8810.00	5.737394E+09 
8820.00	5.557603E+09 
8830.00	5.388473E+09 
8840.00	5.228379E+09 
8850.00	5.077786E+09 
8860.00	4.935655E+09 
8870.00	4.801635E+09 
8880.00	4.675206E+09 
8890.00	4.555273E+09 
8900.00	4.442289E+09 
8910.00	4.335324E+09 
8920.00	4.233806E+09 
8930.00	4.137955E+09 
8940.00	4.047379E+09 
8950.00	3.961360E+09 
8960.00	3.879895E+09 
8970.00	3.803141E+09 
8980.00	3.729953E+09 
8990.00	3.661287E+09 
9000.00	3.595852E+09 
9010.00	3.534214E+09 
9020.00	3.475910E+09 
9030.00	3.420993E+09 
9040.00	3.368918E+09 
9050.00	3.319817E+09 
9060.00	3.273734E+09 
9070.00	3.230341E+09 
9080.00	3.189732E+09 
9090.00	3.151556E+09 
9100.00	3.116266E+09 
9110.00	3.082662E+09 
9120.00	3.051900E+09 
9130.00	3.023637E+09 
9140.00	2.997331E+09 
9150.00	2.973663E+09 
9160.00	2.951867E+09 
9170.00	2.932636E+09 
9180.00	2.915291E+09 
9190.00	2.899923E+09 
9200.00	2.886951E+09 
9210.00	2.876155E+09 
9220.00	2.867499E+09 
9230.00	2.861140E+09 
9240.00	2.856749E+09 
9250.00	2.854684E+09 
9260.00	2.854743E+09 
9270.00	2.857201E+09 
9280.00	2.861728E+09 
9290.00	2.869054E+09 
9300.00	2.878701E+09 
9310.00	2.891232E+09 
9320.00	2.906188E+09 
9330.00	2.923689E+09 
9340.00	2.944728E+09 
9350.00	2.968252E+09 
9360.00	2.994998E+09 
9370.00	3.024963E+09 
9380.00	3.058893E+09 
9390.00	3.096109E+09 
9400.00	3.137719E+09 
9410.00	3.183689E+09 
9420.00	3.234066E+09 
9430.00	3.289216E+09 
9440.00	3.349829E+09 
9450.00	3.416403E+09 
9460.00	3.489175E+09 
9470.00	3.568630E+09 
9480.00	3.655936E+09 
9490.00	3.750862E+09 
9500.00	3.855196E+09 
9510.00	3.969375E+09 
9520.00	4.095080E+09 
9530.00	4.232531E+09 
9540.00	4.383809E+09 
9550.00	4.551131E+09 
9560.00	4.735332E+09 
9570.00	4.939808E+09 
9580.00	5.166193E+09 
9590.00	5.419329E+09 
9600.00	5.701883E+09 
9610.00	6.020512E+09 
9620.00	6.379674E+09 
9630.00	6.788284E+09 
9640.00	7.256655E+09 
9650.00	7.797961E+09 
9660.00	8.433632E+09 
9670.00	9.193397E+09 
9680.00	1.013070E+10 
9690.00	1.134013E+10 
9700.00	1.300194E+10 
9710.00	1.546401E+10 
9720.00	1.939807E+10 
9730.00	2.605912E+10 
9740.00	3.768031E+10 
9750.00	5.798156E+10 
9760.00	9.265264E+10 
9770.00	1.494853E+11 
9780.00	2.376433E+11 
9790.00	3.655377E+11 
9800.00	5.372029E+11 
9810.00	7.481261E+11 
9820.00	9.829768E+11 
9830.00	1.218434E+12 
9840.00	1.432033E+12 
9850.00	1.612605E+12 
9860.00	1.764692E+12 
9870.00	1.903938E+12 
9880.00	2.048504E+12 
9890.00	2.213159E+12 
9900.00	2.407300E+12 
9910.00	2.633581E+12 
9920.00	2.884155E+12 
9930.00	3.134412E+12 
9940.00	3.337119E+12 
9950.00	3.422801E+12 
9960.00	3.313913E+12 
9970.00	2.957970E+12 
9980.00	2.371992E+12 
9990.00	1.666215E+12 
10000.00	1.006797E+12 
10010.00	5.224518E+11 
10020.00	2.422592E+11 
10030.00	1.120551E+11 
10040.00	6.038563E+10 
10050.00	4.016942E+10 
10060.00	2.968751E+10 
10070.00	2.403192E+10 
