     Energy       Flux            PL            PC          PL45   Filtered
         eV  ph/s/0.1%             -             -             -          -
2.23800e+05  2.819e+08  9.522409e-01  0.000000e+00  0.000000e+00  1.398e+02
2.23900e+05  2.805e+08  9.522598e-01  0.000000e+00  0.000000e+00  1.388e+02
2.24000e+05  2.791e+08  9.522787e-01  0.000000e+00  0.000000e+00  1.379e+02
2.24100e+05  2.777e+08  9.522976e-01  0.000000e+00  0.000000e+00  1.370e+02
2.24200e+05  2.763e+08  9.523165e-01  0.000000e+00  0.000000e+00  1.360e+02
2.24300e+05  2.749e+08  9.523354e-01  0.000000e+00  0.000000e+00  1.351e+02
2.24400e+05  2.735e+08  9.523542e-01  0.000000e+00  0.000000e+00  1.342e+02
2.24500e+05  2.721e+08  9.523731e-01  0.000000e+00  0.000000e+00  1.333e+02
2.24600e+05  2.708e+08  9.523919e-01  0.000000e+00  0.000000e+00  1.324e+02
2.24700e+05  2.694e+08  9.524107e-01  0.000000e+00  0.000000e+00  1.315e+02
2.24800e+05  2.681e+08  9.524295e-01  0.000000e+00  0.000000e+00  1.306e+02
2.24900e+05  2.667e+08  9.524483e-01  0.000000e+00  0.000000e+00  1.297e+02
2.25000e+05  2.654e+08  9.524671e-01  0.000000e+00  0.000000e+00  1.288e+02
2.25100e+05  2.641e+08  9.524858e-01  0.000000e+00  0.000000e+00  1.280e+02
2.25200e+05  2.627e+08  9.525045e-01  0.000000e+00  0.000000e+00  1.271e+02
2.25300e+05  2.614e+08  9.525233e-01  0.000000e+00  0.000000e+00  1.262e+02
2.25400e+05  2.601e+08  9.525420e-01  0.000000e+00  0.000000e+00  1.254e+02
2.25500e+05  2.588e+08  9.525607e-01  0.000000e+00  0.000000e+00  1.245e+02
2.25600e+05  2.575e+08  9.525794e-01  0.000000e+00  0.000000e+00  1.237e+02
2.25700e+05  2.562e+08  9.525980e-01  0.000000e+00  0.000000e+00  1.228e+02
2.25800e+05  2.550e+08  9.526167e-01  0.000000e+00  0.000000e+00  1.220e+02
2.25900e+05  2.537e+08  9.526353e-01  0.000000e+00  0.000000e+00  1.212e+02
2.26000e+05  2.524e+08  9.526539e-01  0.000000e+00  0.000000e+00  1.204e+02
2.26100e+05  2.511e+08  9.526725e-01  0.000000e+00  0.000000e+00  1.196e+02
2.26200e+05  2.499e+08  9.526911e-01  0.000000e+00  0.000000e+00  1.187e+02
2.26300e+05  2.486e+08  9.527097e-01  0.000000e+00  0.000000e+00  1.179e+02
2.26400e+05  2.474e+08  9.527283e-01  0.000000e+00  0.000000e+00  1.171e+02
2.26500e+05  2.461e+08  9.527468e-01  0.000000e+00  0.000000e+00  1.163e+02
2.26600e+05  2.449e+08  9.527654e-01  0.000000e+00  0.000000e+00  1.156e+02
2.26700e+05  2.437e+08  9.527839e-01  0.000000e+00  0.000000e+00  1.148e+02
2.26800e+05  2.425e+08  9.528024e-01  0.000000e+00  0.000000e+00  1.140e+02
2.26900e+05  2.413e+08  9.528209e-01  0.000000e+00  0.000000e+00  1.132e+02
2.27000e+05  2.400e+08  9.528394e-01  0.000000e+00  0.000000e+00  1.125e+02
2.27100e+05  2.388e+08  9.528578e-01  0.000000e+00  0.000000e+00  1.117e+02
2.27200e+05  2.376e+08  9.528763e-01  0.000000e+00  0.000000e+00  1.110e+02
2.27300e+05  2.365e+08  9.528947e-01  0.000000e+00  0.000000e+00  1.102e+02
2.27400e+05  2.353e+08  9.529131e-01  0.000000e+00  0.000000e+00  1.095e+02
2.27500e+05  2.341e+08  9.529316e-01  0.000000e+00  0.000000e+00  1.087e+02
2.27600e+05  2.329e+08  9.529500e-01  0.000000e+00  0.000000e+00  1.080e+02
2.27700e+05  2.318e+08  9.529683e-01  0.000000e+00  0.000000e+00  1.073e+02
2.27800e+05  2.306e+08  9.529867e-01  0.000000e+00  0.000000e+00  1.065e+02
2.27900e+05  2.294e+08  9.530051e-01  0.000000e+00  0.000000e+00  1.058e+02
2.28000e+05  2.283e+08  9.530234e-01  0.000000e+00  0.000000e+00  1.051e+02
2.28100e+05  2.271e+08  9.530417e-01  0.000000e+00  0.000000e+00  1.044e+02
2.28200e+05  2.260e+08  9.530600e-01  0.000000e+00  0.000000e+00  1.037e+02
2.28300e+05  2.249e+08  9.530783e-01  0.000000e+00  0.000000e+00  1.030e+02
2.28400e+05  2.238e+08  9.530966e-01  0.000000e+00  0.000000e+00  1.023e+02
2.28500e+05  2.226e+08  9.531149e-01  0.000000e+00  0.000000e+00  1.016e+02
2.28600e+05  2.215e+08  9.531331e-01  0.000000e+00  0.000000e+00  1.009e+02
2.28700e+05  2.204e+08  9.531514e-01  0.000000e+00  0.000000e+00  1.002e+02
2.28800e+05  2.193e+08  9.531696e-01  0.000000e+00  0.000000e+00  9.955e+01
2.28900e+05  2.182e+08  9.531878e-01  0.000000e+00  0.000000e+00  9.887e+01
2.29000e+05  2.171e+08  9.532060e-01  0.000000e+00  0.000000e+00  9.821e+01
2.29100e+05  2.160e+08  9.532242e-01  0.000000e+00  0.000000e+00  9.754e+01
2.29200e+05  2.149e+08  9.532424e-01  0.000000e+00  0.000000e+00  9.689e+01
2.29300e+05  2.139e+08  9.532605e-01  0.000000e+00  0.000000e+00  9.623e+01
2.29400e+05  2.128e+08  9.532787e-01  0.000000e+00  0.000000e+00  9.558e+01
2.29500e+05  2.117e+08  9.532968e-01  0.000000e+00  0.000000e+00  9.494e+01
2.29600e+05  2.107e+08  9.533149e-01  0.000000e+00  0.000000e+00  9.430e+01
2.29700e+05  2.096e+08  9.533330e-01  0.000000e+00  0.000000e+00  9.366e+01
2.29800e+05  2.086e+08  9.533511e-01  0.000000e+00  0.000000e+00  9.303e+01
2.29900e+05  2.075e+08  9.533692e-01  0.000000e+00  0.000000e+00  9.240e+01
2.30000e+05  2.065e+08  9.533873e-01  0.000000e+00  0.000000e+00  9.178e+01
2.30100e+05  2.054e+08  9.534053e-01  0.000000e+00  0.000000e+00  9.116e+01
2.30200e+05  2.044e+08  9.534233e-01  0.000000e+00  0.000000e+00  9.055e+01
2.30300e+05  2.034e+08  9.534414e-01  0.000000e+00  0.000000e+00  8.994e+01
2.30400e+05  2.024e+08  9.534594e-01  0.000000e+00  0.000000e+00  8.933e+01
2.30500e+05  2.014e+08  9.534774e-01  0.000000e+00  0.000000e+00  8.873e+01
2.30600e+05  2.003e+08  9.534953e-01  0.000000e+00  0.000000e+00  8.813e+01
2.30700e+05  1.993e+08  9.535133e-01  0.000000e+00  0.000000e+00  8.754e+01
2.30800e+05  1.983e+08  9.535313e-01  0.000000e+00  0.000000e+00  8.695e+01
2.30900e+05  1.974e+08  9.535492e-01  0.000000e+00  0.000000e+00  8.636e+01
2.31000e+05  1.964e+08  9.535671e-01  0.000000e+00  0.000000e+00  8.578e+01
2.31100e+05  1.954e+08  9.535850e-01  0.000000e+00  0.000000e+00  8.520e+01
2.31200e+05  1.944e+08  9.536029e-01  0.000000e+00  0.000000e+00  8.463e+01
2.31300e+05  1.934e+08  9.536208e-01  0.000000e+00  0.000000e+00  8.406e+01
2.31400e+05  1.925e+08  9.536387e-01  0.000000e+00  0.000000e+00  8.349e+01
2.31500e+05  1.915e+08  9.536565e-01  0.000000e+00  0.000000e+00  8.293e+01
2.31600e+05  1.905e+08  9.536744e-01  0.000000e+00  0.000000e+00  8.237e+01
2.31700e+05  1.896e+08  9.536922e-01  0.000000e+00  0.000000e+00  8.182e+01
2.31800e+05  1.886e+08  9.537100e-01  0.000000e+00  0.000000e+00  8.127e+01
2.31900e+05  1.877e+08  9.537278e-01  0.000000e+00  0.000000e+00  8.072e+01
2.32000e+05  1.867e+08  9.537456e-01  0.000000e+00  0.000000e+00  8.018e+01
2.32100e+05  1.858e+08  9.537634e-01  0.000000e+00  0.000000e+00  7.964e+01
2.32200e+05  1.849e+08  9.537812e-01  0.000000e+00  0.000000e+00  7.910e+01
2.32300e+05  1.839e+08  9.537989e-01  0.000000e+00  0.000000e+00  7.857e+01
2.32400e+05  1.830e+08  9.538167e-01  0.000000e+00  0.000000e+00  7.804e+01
2.32500e+05  1.821e+08  9.538344e-01  0.000000e+00  0.000000e+00  7.752e+01
2.32600e+05  1.812e+08  9.538521e-01  0.000000e+00  0.000000e+00  7.699e+01
2.32700e+05  1.803e+08  9.538698e-01  0.000000e+00  0.000000e+00  7.648e+01
2.32800e+05  1.794e+08  9.538875e-01  0.000000e+00  0.000000e+00  7.596e+01
2.32900e+05  1.785e+08  9.539052e-01  0.000000e+00  0.000000e+00  7.545e+01
2.33000e+05  1.776e+08  9.539228e-01  0.000000e+00  0.000000e+00  7.494e+01
2.33100e+05  1.767e+08  9.539405e-01  0.000000e+00  0.000000e+00  7.444e+01
2.33200e+05  1.758e+08  9.539581e-01  0.000000e+00  0.000000e+00  7.394e+01
2.33300e+05  1.749e+08  9.539757e-01  0.000000e+00  0.000000e+00  7.344e+01
2.33400e+05  1.741e+08  9.539933e-01  0.000000e+00  0.000000e+00  7.295e+01
2.33500e+05  1.732e+08  9.540109e-01  0.000000e+00  0.000000e+00  7.246e+01
2.33600e+05  1.723e+08  9.540285e-01  0.000000e+00  0.000000e+00  7.197e+01
2.33700e+05  1.715e+08  9.540460e-01  0.000000e+00  0.000000e+00  7.149e+01
2.33800e+05  1.706e+08  9.540636e-01  0.000000e+00  0.000000e+00  7.101e+01
2.33900e+05  1.697e+08  9.540811e-01  0.000000e+00  0.000000e+00  7.053e+01
2.34000e+05  1.689e+08  9.540987e-01  0.000000e+00  0.000000e+00  7.006e+01
2.34100e+05  1.680e+08  9.541162e-01  0.000000e+00  0.000000e+00  6.959e+01
2.34200e+05  1.672e+08  9.541337e-01  0.000000e+00  0.000000e+00  6.912e+01
2.34300e+05  1.664e+08  9.541512e-01  0.000000e+00  0.000000e+00  6.866e+01
2.34400e+05  1.655e+08  9.541686e-01  0.000000e+00  0.000000e+00  6.820e+01
2.34500e+05  1.647e+08  9.541861e-01  0.000000e+00  0.000000e+00  6.774e+01
2.34600e+05  1.639e+08  9.542035e-01  0.000000e+00  0.000000e+00  6.728e+01
2.34700e+05  1.630e+08  9.542210e-01  0.000000e+00  0.000000e+00  6.683e+01
2.34800e+05  1.622e+08  9.542384e-01  0.000000e+00  0.000000e+00  6.638e+01
2.34900e+05  1.614e+08  9.542558e-01  0.000000e+00  0.000000e+00  6.594e+01
2.35000e+05  1.606e+08  9.542732e-01  0.000000e+00  0.000000e+00  6.550e+01
2.35100e+05  1.598e+08  9.542906e-01  0.000000e+00  0.000000e+00  6.506e+01
2.35200e+05  1.590e+08  9.543079e-01  0.000000e+00  0.000000e+00  6.462e+01
2.35300e+05  1.582e+08  9.543253e-01  0.000000e+00  0.000000e+00  6.419e+01
2.35400e+05  1.574e+08  9.543426e-01  0.000000e+00  0.000000e+00  6.376e+01
2.35500e+05  1.566e+08  9.543600e-01  0.000000e+00  0.000000e+00  6.333e+01
2.35600e+05  1.558e+08  9.543773e-01  0.000000e+00  0.000000e+00  6.290e+01
2.35700e+05  1.551e+08  9.543946e-01  0.000000e+00  0.000000e+00  6.248e+01
2.35800e+05  1.543e+08  9.544119e-01  0.000000e+00  0.000000e+00  6.206e+01
2.35900e+05  1.535e+08  9.544292e-01  0.000000e+00  0.000000e+00  6.165e+01
2.36000e+05  1.527e+08  9.544464e-01  0.000000e+00  0.000000e+00  6.123e+01
2.36100e+05  1.520e+08  9.544637e-01  0.000000e+00  0.000000e+00  6.082e+01
2.36200e+05  1.512e+08  9.544809e-01  0.000000e+00  0.000000e+00  6.042e+01
2.36300e+05  1.504e+08  9.544982e-01  0.000000e+00  0.000000e+00  6.001e+01
2.36400e+05  1.497e+08  9.545154e-01  0.000000e+00  0.000000e+00  5.961e+01
2.36500e+05  1.489e+08  9.545326e-01  0.000000e+00  0.000000e+00  5.921e+01
2.36600e+05  1.482e+08  9.545498e-01  0.000000e+00  0.000000e+00  5.881e+01
2.36700e+05  1.475e+08  9.545669e-01  0.000000e+00  0.000000e+00  5.842e+01
2.36800e+05  1.467e+08  9.545841e-01  0.000000e+00  0.000000e+00  5.803e+01
2.36900e+05  1.460e+08  9.546013e-01  0.000000e+00  0.000000e+00  5.764e+01
2.37000e+05  1.452e+08  9.546184e-01  0.000000e+00  0.000000e+00  5.725e+01
2.37100e+05  1.445e+08  9.546355e-01  0.000000e+00  0.000000e+00  5.687e+01
2.37200e+05  1.438e+08  9.546526e-01  0.000000e+00  0.000000e+00  5.649e+01
2.37300e+05  1.431e+08  9.546697e-01  0.000000e+00  0.000000e+00  5.611e+01
2.37400e+05  1.424e+08  9.546868e-01  0.000000e+00  0.000000e+00  5.574e+01
2.37500e+05  1.416e+08  9.547039e-01  0.000000e+00  0.000000e+00  5.536e+01
2.37600e+05  1.409e+08  9.547210e-01  0.000000e+00  0.000000e+00  5.499e+01
2.37700e+05  1.402e+08  9.547380e-01  0.000000e+00  0.000000e+00  5.462e+01
2.37800e+05  1.395e+08  9.547550e-01  0.000000e+00  0.000000e+00  5.426e+01
2.37900e+05  1.388e+08  9.547721e-01  0.000000e+00  0.000000e+00  5.390e+01
2.38000e+05  1.381e+08  9.547891e-01  0.000000e+00  0.000000e+00  5.354e+01
2.38100e+05  1.374e+08  9.548061e-01  0.000000e+00  0.000000e+00  5.318e+01
2.38200e+05  1.367e+08  9.548231e-01  0.000000e+00  0.000000e+00  5.282e+01
2.38300e+05  1.361e+08  9.548400e-01  0.000000e+00  0.000000e+00  5.247e+01
2.38400e+05  1.354e+08  9.548570e-01  0.000000e+00  0.000000e+00  5.212e+01
2.38500e+05  1.347e+08  9.548739e-01  0.000000e+00  0.000000e+00  5.177e+01
2.38600e+05  1.340e+08  9.548909e-01  0.000000e+00  0.000000e+00  5.142e+01
2.38700e+05  1.333e+08  9.549078e-01  0.000000e+00  0.000000e+00  5.108e+01
2.38800e+05  1.327e+08  9.549247e-01  0.000000e+00  0.000000e+00  5.074e+01
2.38900e+05  1.320e+08  9.549416e-01  0.000000e+00  0.000000e+00  5.040e+01
2.39000e+05  1.313e+08  9.549585e-01  0.000000e+00  0.000000e+00  5.006e+01
2.39100e+05  1.307e+08  9.549754e-01  0.000000e+00  0.000000e+00  4.973e+01
2.39200e+05  1.300e+08  9.549922e-01  0.000000e+00  0.000000e+00  4.939e+01
2.39300e+05  1.294e+08  9.550091e-01  0.000000e+00  0.000000e+00  4.906e+01
2.39400e+05  1.287e+08  9.550259e-01  0.000000e+00  0.000000e+00  4.874e+01
2.39500e+05  1.281e+08  9.550427e-01  0.000000e+00  0.000000e+00  4.841e+01
2.39600e+05  1.274e+08  9.550596e-01  0.000000e+00  0.000000e+00  4.809e+01
2.39700e+05  1.268e+08  9.550764e-01  0.000000e+00  0.000000e+00  4.777e+01
2.39800e+05  1.262e+08  9.550931e-01  0.000000e+00  0.000000e+00  4.745e+01
2.39900e+05  1.255e+08  9.551099e-01  0.000000e+00  0.000000e+00  4.713e+01
2.40000e+05  1.249e+08  9.551267e-01  0.000000e+00  0.000000e+00  4.682e+01
2.40100e+05  1.243e+08  9.551434e-01  0.000000e+00  0.000000e+00  4.650e+01
2.40200e+05  1.237e+08  9.551602e-01  0.000000e+00  0.000000e+00  4.619e+01
2.40300e+05  1.230e+08  9.551769e-01  0.000000e+00  0.000000e+00  4.588e+01
2.40400e+05  1.224e+08  9.551936e-01  0.000000e+00  0.000000e+00  4.558e+01
2.40500e+05  1.218e+08  9.552103e-01  0.000000e+00  0.000000e+00  4.527e+01
2.40600e+05  1.212e+08  9.552270e-01  0.000000e+00  0.000000e+00  4.497e+01
2.40700e+05  1.206e+08  9.552437e-01  0.000000e+00  0.000000e+00  4.467e+01
2.40800e+05  1.200e+08  9.552603e-01  0.000000e+00  0.000000e+00  4.437e+01
2.40900e+05  1.194e+08  9.552770e-01  0.000000e+00  0.000000e+00  4.408e+01
2.41000e+05  1.188e+08  9.552936e-01  0.000000e+00  0.000000e+00  4.378e+01
2.41100e+05  1.182e+08  9.553103e-01  0.000000e+00  0.000000e+00  4.349e+01
2.41200e+05  1.176e+08  9.553269e-01  0.000000e+00  0.000000e+00  4.320e+01
2.41300e+05  1.170e+08  9.553435e-01  0.000000e+00  0.000000e+00  4.291e+01
2.41400e+05  1.164e+08  9.553601e-01  0.000000e+00  0.000000e+00  4.263e+01
2.41500e+05  1.158e+08  9.553767e-01  0.000000e+00  0.000000e+00  4.234e+01
2.41600e+05  1.152e+08  9.553932e-01  0.000000e+00  0.000000e+00  4.206e+01
2.41700e+05  1.147e+08  9.554098e-01  0.000000e+00  0.000000e+00  4.178e+01
2.41800e+05  1.141e+08  9.554263e-01  0.000000e+00  0.000000e+00  4.150e+01
2.41900e+05  1.135e+08  9.554429e-01  0.000000e+00  0.000000e+00  4.123e+01
2.42000e+05  1.129e+08  9.554594e-01  0.000000e+00  0.000000e+00  4.095e+01
2.42100e+05  1.124e+08  9.554759e-01  0.000000e+00  0.000000e+00  4.068e+01
2.42200e+05  1.118e+08  9.554924e-01  0.000000e+00  0.000000e+00  4.041e+01
2.42300e+05  1.113e+08  9.555089e-01  0.000000e+00  0.000000e+00  4.014e+01
2.42400e+05  1.107e+08  9.555253e-01  0.000000e+00  0.000000e+00  3.987e+01
2.42500e+05  1.101e+08  9.555418e-01  0.000000e+00  0.000000e+00  3.960e+01
2.42600e+05  1.096e+08  9.555582e-01  0.000000e+00  0.000000e+00  3.934e+01
2.42700e+05  1.090e+08  9.555747e-01  0.000000e+00  0.000000e+00  3.908e+01
2.42800e+05  1.085e+08  9.555911e-01  0.000000e+00  0.000000e+00  3.882e+01
2.42900e+05  1.079e+08  9.556075e-01  0.000000e+00  0.000000e+00  3.856e+01
2.43000e+05  1.074e+08  9.556239e-01  0.000000e+00  0.000000e+00  3.830e+01
2.43100e+05  1.069e+08  9.556403e-01  0.000000e+00  0.000000e+00  3.805e+01
2.43200e+05  1.063e+08  9.556567e-01  0.000000e+00  0.000000e+00  3.779e+01
2.43300e+05  1.058e+08  9.556730e-01  0.000000e+00  0.000000e+00  3.754e+01
2.43400e+05  1.053e+08  9.556894e-01  0.000000e+00  0.000000e+00  3.729e+01
2.43500e+05  1.047e+08  9.557057e-01  0.000000e+00  0.000000e+00  3.704e+01
2.43600e+05  1.042e+08  9.557220e-01  0.000000e+00  0.000000e+00  3.680e+01
2.43700e+05  1.037e+08  9.557384e-01  0.000000e+00  0.000000e+00  3.655e+01
2.43800e+05  1.032e+08  9.557547e-01  0.000000e+00  0.000000e+00  3.631e+01
2.43900e+05  1.027e+08  9.557710e-01  0.000000e+00  0.000000e+00  3.607e+01
2.44000e+05  1.021e+08  9.557872e-01  0.000000e+00  0.000000e+00  3.583e+01
2.44100e+05  1.016e+08  9.558035e-01  0.000000e+00  0.000000e+00  3.559e+01
2.44200e+05  1.011e+08  9.558198e-01  0.000000e+00  0.000000e+00  3.535e+01
2.44300e+05  1.006e+08  9.558360e-01  0.000000e+00  0.000000e+00  3.512e+01
2.44400e+05  1.001e+08  9.558522e-01  0.000000e+00  0.000000e+00  3.488e+01
2.44500e+05  9.960e+07  9.558685e-01  0.000000e+00  0.000000e+00  3.465e+01
2.44600e+05  9.910e+07  9.558847e-01  0.000000e+00  0.000000e+00  3.442e+01
2.44700e+05  9.860e+07  9.559009e-01  0.000000e+00  0.000000e+00  3.419e+01
2.44800e+05  9.810e+07  9.559170e-01  0.000000e+00  0.000000e+00  3.397e+01
2.44900e+05  9.761e+07  9.559332e-01  0.000000e+00  0.000000e+00  3.374e+01
2.45000e+05  9.712e+07  9.559494e-01  0.000000e+00  0.000000e+00  3.352e+01
2.45100e+05  9.663e+07  9.559655e-01  0.000000e+00  0.000000e+00  3.329e+01
2.45200e+05  9.615e+07  9.559817e-01  0.000000e+00  0.000000e+00  3.307e+01
2.45300e+05  9.567e+07  9.559978e-01  0.000000e+00  0.000000e+00  3.285e+01
2.45400e+05  9.519e+07  9.560139e-01  0.000000e+00  0.000000e+00  3.263e+01
2.45500e+05  9.471e+07  9.560300e-01  0.000000e+00  0.000000e+00  3.242e+01
2.45600e+05  9.423e+07  9.560461e-01  0.000000e+00  0.000000e+00  3.220e+01
2.45700e+05  9.376e+07  9.560622e-01  0.000000e+00  0.000000e+00  3.199e+01
2.45800e+05  9.329e+07  9.560783e-01  0.000000e+00  0.000000e+00  3.178e+01
2.45900e+05  9.282e+07  9.560943e-01  0.000000e+00  0.000000e+00  3.156e+01
2.46000e+05  9.235e+07  9.561104e-01  0.000000e+00  0.000000e+00  3.135e+01
2.46100e+05  9.189e+07  9.561264e-01  0.000000e+00  0.000000e+00  3.115e+01
2.46200e+05  9.143e+07  9.561424e-01  0.000000e+00  0.000000e+00  3.094e+01
2.46300e+05  9.097e+07  9.561584e-01  0.000000e+00  0.000000e+00  3.073e+01
2.46400e+05  9.051e+07  9.561744e-01  0.000000e+00  0.000000e+00  3.053e+01
2.46500e+05  9.006e+07  9.561904e-01  0.000000e+00  0.000000e+00  3.033e+01
2.46600e+05  8.961e+07  9.562064e-01  0.000000e+00  0.000000e+00  3.013e+01
2.46700e+05  8.916e+07  9.562224e-01  0.000000e+00  0.000000e+00  2.993e+01
2.46800e+05  8.871e+07  9.562383e-01  0.000000e+00  0.000000e+00  2.973e+01
2.46900e+05  8.826e+07  9.562543e-01  0.000000e+00  0.000000e+00  2.953e+01
2.47000e+05  8.782e+07  9.562702e-01  0.000000e+00  0.000000e+00  2.933e+01
2.47100e+05  8.738e+07  9.562861e-01  0.000000e+00  0.000000e+00  2.914e+01
2.47200e+05  8.694e+07  9.563020e-01  0.000000e+00  0.000000e+00  2.895e+01
2.47300e+05  8.650e+07  9.563179e-01  0.000000e+00  0.000000e+00  2.875e+01
2.47400e+05  8.607e+07  9.563338e-01  0.000000e+00  0.000000e+00  2.856e+01
2.47500e+05  8.564e+07  9.563497e-01  0.000000e+00  0.000000e+00  2.837e+01
2.47600e+05  8.521e+07  9.563655e-01  0.000000e+00  0.000000e+00  2.819e+01
2.47700e+05  8.478e+07  9.563814e-01  0.000000e+00  0.000000e+00  2.800e+01
2.47800e+05  8.435e+07  9.563972e-01  0.000000e+00  0.000000e+00  2.781e+01
2.47900e+05  8.393e+07  9.564131e-01  0.000000e+00  0.000000e+00  2.763e+01
2.48000e+05  8.351e+07  9.564289e-01  0.000000e+00  0.000000e+00  2.745e+01
2.48100e+05  8.309e+07  9.564447e-01  0.000000e+00  0.000000e+00  2.726e+01
2.48200e+05  8.267e+07  9.564605e-01  0.000000e+00  0.000000e+00  2.708e+01
2.48300e+05  8.226e+07  9.564763e-01  0.000000e+00  0.000000e+00  2.690e+01
2.48400e+05  8.184e+07  9.564920e-01  0.000000e+00  0.000000e+00  2.673e+01
2.48500e+05  8.143e+07  9.565078e-01  0.000000e+00  0.000000e+00  2.655e+01
2.48600e+05  8.102e+07  9.565235e-01  0.000000e+00  0.000000e+00  2.637e+01
2.48700e+05  8.062e+07  9.565393e-01  0.000000e+00  0.000000e+00  2.620e+01
2.48800e+05  8.021e+07  9.565550e-01  0.000000e+00  0.000000e+00  2.602e+01
2.48900e+05  7.981e+07  9.565707e-01  0.000000e+00  0.000000e+00  2.585e+01
2.49000e+05  7.941e+07  9.565864e-01  0.000000e+00  0.000000e+00  2.568e+01
2.49100e+05  7.901e+07  9.566021e-01  0.000000e+00  0.000000e+00  2.551e+01
2.49200e+05  7.861e+07  9.566178e-01  0.000000e+00  0.000000e+00  2.534e+01
2.49300e+05  7.822e+07  9.566335e-01  0.000000e+00  0.000000e+00  2.517e+01
2.49400e+05  7.782e+07  9.566491e-01  0.000000e+00  0.000000e+00  2.501e+01
2.49500e+05  7.743e+07  9.566648e-01  0.000000e+00  0.000000e+00  2.484e+01
2.49600e+05  7.704e+07  9.566804e-01  0.000000e+00  0.000000e+00  2.468e+01
2.49700e+05  7.666e+07  9.566960e-01  0.000000e+00  0.000000e+00  2.451e+01
2.49800e+05  7.627e+07  9.567117e-01  0.000000e+00  0.000000e+00  2.435e+01
2.49900e+05  7.589e+07  9.567273e-01  0.000000e+00  0.000000e+00  2.419e+01
2.50000e+05  7.551e+07  9.567429e-01  0.000000e+00  0.000000e+00  2.403e+01
2.50100e+05  7.513e+07  9.567584e-01  0.000000e+00  0.000000e+00  2.387e+01
2.50200e+05  7.475e+07  9.567740e-01  0.000000e+00  0.000000e+00  2.371e+01
2.50300e+05  7.437e+07  9.567896e-01  0.000000e+00  0.000000e+00  2.356e+01
2.50400e+05  7.400e+07  9.568051e-01  0.000000e+00  0.000000e+00  2.340e+01
2.50500e+05  7.363e+07  9.568206e-01  0.000000e+00  0.000000e+00  2.325e+01
2.50600e+05  7.326e+07  9.568362e-01  0.000000e+00  0.000000e+00  2.309e+01
2.50700e+05  7.289e+07  9.568517e-01  0.000000e+00  0.000000e+00  2.294e+01
2.50800e+05  7.252e+07  9.568672e-01  0.000000e+00  0.000000e+00  2.279e+01
2.50900e+05  7.216e+07  9.568827e-01  0.000000e+00  0.000000e+00  2.264e+01
2.51000e+05  7.180e+07  9.568982e-01  0.000000e+00  0.000000e+00  2.249e+01
2.51100e+05  7.144e+07  9.569136e-01  0.000000e+00  0.000000e+00  2.234e+01
2.51200e+05  7.108e+07  9.569291e-01  0.000000e+00  0.000000e+00  2.219e+01
2.51300e+05  7.072e+07  9.569445e-01  0.000000e+00  0.000000e+00  2.204e+01
2.51400e+05  7.037e+07  9.569600e-01  0.000000e+00  0.000000e+00  2.190e+01
2.51500e+05  7.001e+07  9.569754e-01  0.000000e+00  0.000000e+00  2.175e+01
2.51600e+05  6.966e+07  9.569908e-01  0.000000e+00  0.000000e+00  2.161e+01
2.51700e+05  6.931e+07  9.570062e-01  0.000000e+00  0.000000e+00  2.147e+01
2.51800e+05  6.896e+07  9.570216e-01  0.000000e+00  0.000000e+00  2.133e+01
2.51900e+05  6.861e+07  9.570370e-01  0.000000e+00  0.000000e+00  2.119e+01
2.52000e+05  6.827e+07  9.570524e-01  0.000000e+00  0.000000e+00  2.105e+01
2.52100e+05  6.793e+07  9.570677e-01  0.000000e+00  0.000000e+00  2.091e+01
2.52200e+05  6.759e+07  9.570831e-01  0.000000e+00  0.000000e+00  2.077e+01
2.52300e+05  6.725e+07  9.570984e-01  0.000000e+00  0.000000e+00  2.063e+01
2.52400e+05  6.691e+07  9.571138e-01  0.000000e+00  0.000000e+00  2.049e+01
2.52500e+05  6.657e+07  9.571291e-01  0.000000e+00  0.000000e+00  2.036e+01
2.52600e+05  6.624e+07  9.571444e-01  0.000000e+00  0.000000e+00  2.022e+01
2.52700e+05  6.590e+07  9.571597e-01  0.000000e+00  0.000000e+00  2.009e+01
2.52800e+05  6.557e+07  9.571750e-01  0.000000e+00  0.000000e+00  1.996e+01
2.52900e+05  6.524e+07  9.571902e-01  0.000000e+00  0.000000e+00  1.983e+01
2.53000e+05  6.492e+07  9.572055e-01  0.000000e+00  0.000000e+00  1.970e+01
2.53100e+05  6.459e+07  9.572208e-01  0.000000e+00  0.000000e+00  1.957e+01
2.53200e+05  6.426e+07  9.572360e-01  0.000000e+00  0.000000e+00  1.944e+01
2.53300e+05  6.394e+07  9.572512e-01  0.000000e+00  0.000000e+00  1.931e+01
2.53400e+05  6.362e+07  9.572665e-01  0.000000e+00  0.000000e+00  1.918e+01
2.53500e+05  6.330e+07  9.572817e-01  0.000000e+00  0.000000e+00  1.905e+01
2.53600e+05  6.298e+07  9.572969e-01  0.000000e+00  0.000000e+00  1.893e+01
2.53700e+05  6.267e+07  9.573121e-01  0.000000e+00  0.000000e+00  1.880e+01
2.53800e+05  6.235e+07  9.573272e-01  0.000000e+00  0.000000e+00  1.868e+01
2.53900e+05  6.204e+07  9.573424e-01  0.000000e+00  0.000000e+00  1.856e+01
2.54000e+05  6.173e+07  9.573576e-01  0.000000e+00  0.000000e+00  1.843e+01
