#Energy[eV] Flux[ph/s/500mA/0.1%bW] 
9.428903786074499294e+03 6.448181108197456250e+13
9.430510400134429801e+03 6.447961595194469531e+13
9.432117287949273305e+03 6.447742001281506250e+13
9.433724449565685063e+03 6.447522326452717969e+13
9.435331885030311241e+03 6.447302570703504688e+13
9.436939594389799822e+03 6.447082734026284375e+13
9.438547577690833350e+03 6.446862816415773438e+13
9.440155834980098007e+03 6.446642817865507031e+13
9.441764366304270879e+03 6.446422738371492969e+13
9.443373171710032693e+03 6.446202577926025000e+13
9.444982251244096915e+03 6.445982336522670312e+13
9.446591604953184287e+03 6.445762014156707031e+13
9.448201232883997363e+03 6.445541610821040625e+13
9.449811135083256886e+03 6.445321126512216406e+13
9.451421311597703607e+03 6.445100561221870312e+13
9.453031762474087373e+03 6.444879914944685156e+13
9.454642487759150754e+03 6.444659187675364062e+13
9.456253487499638140e+03 6.444438379407319531e+13
9.457864761742324845e+03 6.444217490135211719e+13
9.459476310533995274e+03 6.443996519852492188e+13
9.461088133921421104e+03 6.443775468553183594e+13
9.462700231951379465e+03 6.443554336233682031e+13
9.464312604670676592e+03 6.443333122884419531e+13
9.465925252126131454e+03 6.443111828501791406e+13
9.467538174364543011e+03 6.442890453079135938e+13
9.469151371432724773e+03 6.442668996611686719e+13
9.470764843377513898e+03 6.442447459092203906e+13
9.472378590245758460e+03 6.442225840515859375e+13
9.473992612084291977e+03 6.442004140875304688e+13
9.475606908939960704e+03 6.441782360166395312e+13
9.477221480859630901e+03 6.441560498382376562e+13
9.478836327890183384e+03 6.441338555516607812e+13
9.480451450078486232e+03 6.441116531565368750e+13
9.482066847471412984e+03 6.440894426521357812e+13
9.483682520115868101e+03 6.440672240378491406e+13
9.485298468058757862e+03 6.440449973130614844e+13
9.486914691346984910e+03 6.440227624773425781e+13
9.488531190027457342e+03 6.440005195300135156e+13
9.490147964147105085e+03 6.439782684704600781e+13
9.491765013752874438e+03 6.439560092981276562e+13
9.493382338891695326e+03 6.439337420123384375e+13
9.494999939610506772e+03 6.439114666127751562e+13
9.496617815956275081e+03 6.438891830985734375e+13
9.498235967975975655e+03 6.438668914692963281e+13
9.499854395716569343e+03 6.438445917243225000e+13
9.501473099225029728e+03 6.438222838630301562e+13
9.503092078548354039e+03 6.437999678849129688e+13
9.504711333733537685e+03 6.437776437892878906e+13
9.506330864827597907e+03 6.437553115756486719e+13
9.507950671877535569e+03 6.437329712434302344e+13
9.509570754930364274e+03 6.437106227919438281e+13
9.511191114033119447e+03 6.436882662207407031e+13
9.512811749232849252e+03 6.436659015291335156e+13
9.514432660576589114e+03 6.436435287166070312e+13
9.516053848111381740e+03 6.436211477824127344e+13
9.517675311884297116e+03 6.435987587262786719e+13
9.519297051942416147e+03 6.435763615473874219e+13
9.520919068332803363e+03 6.435539562452296875e+13
9.522541361102534211e+03 6.435315428191656250e+13
9.524163930298713240e+03 6.435091212687389844e+13
9.525786775968448637e+03 6.434866915933133594e+13
9.527409898158841315e+03 6.434642537922482031e+13
9.529033296916999461e+03 6.434418078650263281e+13
9.530656972290056729e+03 6.434193538109446875e+13
9.532280924325155866e+03 6.433968916296596875e+13
9.533905153069426888e+03 6.433744213204728125e+13
9.535529658570012543e+03 6.433519428827382031e+13
9.537154440874077409e+03 6.433294563159901562e+13
9.538779500028795155e+03 6.433069616194635938e+13
9.540404836081333997e+03 6.432844587928701562e+13
9.542030449078860329e+03 6.432619478353820312e+13
9.543656339068576926e+03 6.432394287465341406e+13
9.545282506097688383e+03 6.432169015257894531e+13
9.546908950213392018e+03 6.431943661724425781e+13
9.548535671462890605e+03 6.431718226859611719e+13
9.550162669893416023e+03 6.431492710658086719e+13
9.551789945552207428e+03 6.431267113113320312e+13
9.553417498486491240e+03 6.431041434221775000e+13
9.555045328743506616e+03 6.430815673975079688e+13
9.556673436370514537e+03 6.430589832369072656e+13
9.558301821414786900e+03 6.430363909396529688e+13
9.559930483923584688e+03 6.430137905053309375e+13
9.561559423944174341e+03 6.429911819332195312e+13
9.563188641523851402e+03 6.429685652228944531e+13
9.564818136709922328e+03 6.429459403736357031e+13
9.566447909549677206e+03 6.429233073850167969e+13
9.568077960090417037e+03 6.429006662563800000e+13
9.569708288379470105e+03 6.428780169871144531e+13
9.571338894464170153e+03 6.428553595766743750e+13
9.572969778391845466e+03 6.428326940245721875e+13
9.574600940209824330e+03 6.428100203300812500e+13
9.576232379965471409e+03 6.427873384927678906e+13
9.577864097706151369e+03 6.427646485119647656e+13
9.579496093479221599e+03 6.427419503871796094e+13
9.581128367332048583e+03 6.427192441177996094e+13
9.582760919312024271e+03 6.426965297032092188e+13
9.584393749466547888e+03 6.426738071429760938e+13
9.586026857843011385e+03 6.426510764363632031e+13
9.587660244488808530e+03 6.426283375828103906e+13
9.589293909451364016e+03 6.426055905820064844e+13
9.590927852778115266e+03 6.425828354330280469e+13
9.592562074516477878e+03 6.425600721354942188e+13
9.594196574713885639e+03 6.425373006887251562e+13
9.595831353417794162e+03 6.425145210924024219e+13
9.597466410675666339e+03 6.424917333457172656e+13
9.599101746534959602e+03 6.424689374481082031e+13
9.600737361043135024e+03 6.424461333991303125e+13
9.602373254247679142e+03 6.424233211980967188e+13
9.604009426196093045e+03 6.424005008445564062e+13
9.605645876935861452e+03 6.423776723378269531e+13
9.607282606514478175e+03 6.423548356773952344e+13
9.608919614979464313e+03 6.423319908627541406e+13
9.610556902378351879e+03 6.423091378932082812e+13
9.612194468758656512e+03 6.422862767681853906e+13
9.613832314167908407e+03 6.422634074872961719e+13
9.615470438653659585e+03 6.422405300499010938e+13
9.617108842263471161e+03 6.422176444553072656e+13
9.618747525044896975e+03 6.421947507031160938e+13
9.620386487045492686e+03 6.421718487926904688e+13
9.622025728312846695e+03 6.421489387233924219e+13
9.623665248894554679e+03 6.421260204947603125e+13
9.625305048838199582e+03 6.421030941062142969e+13
9.626945128191369804e+03 6.420801595570525781e+13
9.628585487001688307e+03 6.420572168469917188e+13
9.630226125316781690e+03 6.420342659752680469e+13
9.631867043184262002e+03 6.420113069413556250e+13
9.633508240651757660e+03 6.419883397446072656e+13
9.635149717766917092e+03 6.419653643846180469e+13
9.636791474577401459e+03 6.419423808606787500e+13
9.638433511130859188e+03 6.419193891723784375e+13
9.640075827474945982e+03 6.418963893190706250e+13
9.641718423657344829e+03 6.418733813001602344e+13
9.643361299725747813e+03 6.418503651151753906e+13
9.645004455727839741e+03 6.418273407634635156e+13
9.646647891711303600e+03 6.418043082444864062e+13
9.648291607723860579e+03 6.417812675576531250e+13
9.649935603813231864e+03 6.417582187025450781e+13
9.651579880027133186e+03 6.417351616783825000e+13
9.653224436413283911e+03 6.417120964848715625e+13
9.654869273019434331e+03 6.416890231211671094e+13
9.656514389893331099e+03 6.416659415869090625e+13
9.658159787082739058e+03 6.416428518814983594e+13
9.659805464635413955e+03 6.416197540043892969e+13
9.661451422599116995e+03 6.415966479549175000e+13
9.663097661021636668e+03 6.415735337325981250e+13
9.664744179950772377e+03 6.415504113369461719e+13
9.666390979434310793e+03 6.415272807671703906e+13
9.668038059520044044e+03 6.415041420229684375e+13
9.669685420255796998e+03 6.414809951036664844e+13
9.671333061689398164e+03 6.414578400087121875e+13
9.672980983868666954e+03 6.414346767375610156e+13
9.674629186841431874e+03 6.414115052896513281e+13
9.676277670655546899e+03 6.413883256643776562e+13
9.677926435358875096e+03 6.413651378612380469e+13
9.679575480999268621e+03 6.413419418798025781e+13
9.681224807624586902e+03 6.413187377192697656e+13
9.682874415282714835e+03 6.412955253792664062e+13
9.684524304021553689e+03 6.412723048590469531e+13
9.686174473888982902e+03 6.412490761582969531e+13
9.687824924932896465e+03 6.412258392763326562e+13
9.689475657201213835e+03 6.412025942125914844e+13
9.691126670741865382e+03 6.411793409664487500e+13
9.692777965602766926e+03 6.411560795375243750e+13
9.694429541831841561e+03 6.411328099251896094e+13
9.696081399477045125e+03 6.411095321288154688e+13
9.697733538586335271e+03 6.410862461479596094e+13
9.699385959207666019e+03 6.410629519819902344e+13
9.701038661388991386e+03 6.410396496303991406e+13
9.702691645178298131e+03 6.410163390926117188e+13
9.704344910623580290e+03 6.409930203681223438e+13
9.705998457772819165e+03 6.409696934563493750e+13
9.707652286674006973e+03 6.409463583566076562e+13
9.709306397375159577e+03 6.409230150686185156e+13
9.710960789924303754e+03 6.408996635916836719e+13
9.712615464369457186e+03 6.408763039251042969e+13
9.714270420758639375e+03 6.408529360685478125e+13
9.715925659139902564e+03 6.408295600214313281e+13
9.717581179561308090e+03 6.408061757830526562e+13
9.719236982070900922e+03 6.407827833530763281e+13
9.720893066716736939e+03 6.407593827308522656e+13
9.722549433546901128e+03 6.407359739158616406e+13
9.724206082609485748e+03 6.407125569073318750e+13
9.725863013952570327e+03 6.406891317051087500e+13
9.727520227624243489e+03 6.406656983083563281e+13
9.729177723672621141e+03 6.406422567166098438e+13
9.730835502145830105e+03 6.406188069293398438e+13
9.732493563091980832e+03 6.405953489458939844e+13
9.734151906559196505e+03 6.405718827658626562e+13
9.735810532595627592e+03 6.405484083886565625e+13
9.737469441249428201e+03 6.405249258136710938e+13
9.739128632568746980e+03 6.405014350405064062e+13
9.740788106601738036e+03 6.404779360684975000e+13
9.742447863396580942e+03 6.404544288970507031e+13
9.744107903001469822e+03 6.404309135256212500e+13
9.745768225464580610e+03 6.404073899538592969e+13
9.747428830834101973e+03 6.403838581810421875e+13
9.749089719158248045e+03 6.403603182066880469e+13
9.750750890485242053e+03 6.403367700301924219e+13
9.752412344863296312e+03 6.403132136510107812e+13
9.754074082340630412e+03 6.402896490687883594e+13
9.755736102965491227e+03 6.402660762826695312e+13
9.757398406786136547e+03 6.402424952923501562e+13
9.759060993850811428e+03 6.402189060971637500e+13
9.760723864207764564e+03 6.401953086966213281e+13
9.762387017905281027e+03 6.401717030901717188e+13
9.764050454991647712e+03 6.401480892772038281e+13
9.765714175515142415e+03 6.401244672574100781e+13
9.767378179524052030e+03 6.401008370299933594e+13
9.769042467066688914e+03 6.400771985945766406e+13
9.770707038191374522e+03 6.400535519503678125e+13
9.772371892946419393e+03 6.400298970970512500e+13
9.774037031380143162e+03 6.400062340341914062e+13
9.775702453540890929e+03 6.399825627608608594e+13
9.777368159477020527e+03 6.399588832768074219e+13
9.779034149236871599e+03 6.399351955815291406e+13
9.780700422868796522e+03 6.399114996742828125e+13
9.782366980421176777e+03 6.398877955545656250e+13
9.784033821942399300e+03 6.398640832221121875e+13
9.785700947480840114e+03 6.398403626760600781e+13
9.787368357084882518e+03 6.398166339160207812e+13
9.789036050802940736e+03 6.397928969412448438e+13
9.790704028683434444e+03 6.397691517515892188e+13
9.792372290774774228e+03 6.397453983461803125e+13
9.794040837125376129e+03 6.397216367245040625e+13
9.795709667783685290e+03 6.396978668862984375e+13
9.797378782798157772e+03 6.396740888308013281e+13
9.799048182217235080e+03 6.396503025574421875e+13
9.800717866089365998e+03 6.396265080657637500e+13
9.802387834463030231e+03 6.396027053551939062e+13
9.804058087386714760e+03 6.395788944252717188e+13
9.805728624908893835e+03 6.395550752753582031e+13
9.807399447078052617e+03 6.395312479050590625e+13
9.809070553942703555e+03 6.395074123137267969e+13
9.810741945551351819e+03 6.394835685008438281e+13
9.812413621952531685e+03 6.394597164658834375e+13
9.814085583194755600e+03 6.394358562083249219e+13
9.815757829326548745e+03 6.394119877275228125e+13
9.817430360396465403e+03 6.393881110230679688e+13
9.819103176453067135e+03 6.393642260943752344e+13
9.820776277544902769e+03 6.393403329409743750e+13
9.822449663720530225e+03 6.393164315622817969e+13
9.824123335028534711e+03 6.392925219578202344e+13
9.825797291517512349e+03 6.392686041270600781e+13
9.827471533236042887e+03 6.392446780692273438e+13
9.829146060232722448e+03 6.392207437840892188e+13
9.830820872556165341e+03 6.391968012709862500e+13
9.832495970255000429e+03 6.391728505293286719e+13
9.834171353377845662e+03 6.391488915586959375e+13
9.835847021973322626e+03 6.391249243586092969e+13
9.837522976090085649e+03 6.391009489284102344e+13
9.839199215776792698e+03 6.390769652674956250e+13
9.840875741082094464e+03 6.390529733755646875e+13
9.842552552054648913e+03 6.390289732519578906e+13
9.844229648743141297e+03 6.390049648961266406e+13
9.845907031196264143e+03 6.389809483075856250e+13
9.847584699462700883e+03 6.389569234857302344e+13
9.849262653591142225e+03 6.389328904301332812e+13
9.850940893630304345e+03 6.389088491402451562e+13
9.852619419628917967e+03 6.388847996155781250e+13
9.854298231635695629e+03 6.388607418553970312e+13
9.855977329699360780e+03 6.388366758593941406e+13
9.857656713868667794e+03 6.388126016270142969e+13
9.859336384192374680e+03 6.387885191575217969e+13
9.861016340719232176e+03 6.387644284506637500e+13
9.862696583497994652e+03 6.387403295057032812e+13
9.864377112577449225e+03 6.387162223223830469e+13
9.866057928006388465e+03 6.386921068998430469e+13
9.867739029833594032e+03 6.386679832377653906e+13
9.869420418107856676e+03 6.386438513356450000e+13
9.871102092877994437e+03 6.386197111927440625e+13
9.872784054192832627e+03 6.385955628087378125e+13
9.874466302101189285e+03 6.385714061831213281e+13
9.876148836651886086e+03 6.385472413152089844e+13
9.877831657893775628e+03 6.385230682045560156e+13
9.879514765875715966e+03 6.384988868507117188e+13
9.881198160646556062e+03 6.384746972529906250e+13
9.882881842255153970e+03 6.384504994109374219e+13
9.884565810750393211e+03 6.384262933241049219e+13
9.886250066181168222e+03 6.384020789920450000e+13
9.887934608596360704e+03 6.383778564138753125e+13
9.889619438044859635e+03 6.383536255895073438e+13
9.891304554575584916e+03 6.383293865180632812e+13
9.892989958237460087e+03 6.383051391992043750e+13
9.894675649079403229e+03 6.382808836324158594e+13
9.896361627150337881e+03 6.382566198171151562e+13
9.898047892499213049e+03 6.382323477527862500e+13
9.899734445174988650e+03 6.382080674390279688e+13
9.901421285226617329e+03 6.381837788750710938e+13
9.903108412703049908e+03 6.381594820606389844e+13
9.904795827653275410e+03 6.381351769950866406e+13
9.906483530126286496e+03 6.381108636779449219e+13
9.908171520171064913e+03 6.380865421086229688e+13
9.909859797836599682e+03 6.380622122866604688e+13
9.911548363171910751e+03 6.380378742114640625e+13
9.913237216226023520e+03 6.380135278826823438e+13
9.914926357047954298e+03 6.379891732996667969e+13
9.916615785686724848e+03 6.379648104618835938e+13
9.918305502191387859e+03 6.379404393689177344e+13
9.919995506611003293e+03 6.379160600201148438e+13
9.921685798994620200e+03 6.378916724151168750e+13
9.923376379391294904e+03 6.378672765533308594e+13
9.925067247850114654e+03 6.378428724341532031e+13
9.926758404420170336e+03 6.378184600572274219e+13
9.928449849150545560e+03 6.377940394218896875e+13
9.930141582090329393e+03 6.377696105277209375e+13
9.931833603288641825e+03 6.377451733741794531e+13
9.933525912794610122e+03 6.377207279607172656e+13
9.935218510657346997e+03 6.376962742868502344e+13
9.936911396925979716e+03 6.376718123521542969e+13
9.938604571649659192e+03 6.376473421558972656e+13
9.940298034877545433e+03 6.376228636977728125e+13
9.941991786658787532e+03 6.375983769771085156e+13
9.943685827042543679e+03 6.375738819935364062e+13
9.945380156077997526e+03 6.375493787463847656e+13
9.947074773814347282e+03 6.375248672353369531e+13
9.948769680300771142e+03 6.375003474597194531e+13
9.950464875586460039e+03 6.374758194190948438e+13
9.952160359720635824e+03 6.374512831129139844e+13
9.953856132752525809e+03 6.374267385406678906e+13
9.955552194731344571e+03 6.374021857018640625e+13
9.957248545706315781e+03 6.373776245959383594e+13
9.958945185726694035e+03 6.373530552224527344e+13
9.960642114841741204e+03 6.373284775808430469e+13
9.962339333100704607e+03 6.373038916707249219e+13
9.964036840552842477e+03 6.372792974914149219e+13
9.965734637247442151e+03 6.372546950424630469e+13
9.967432723233798242e+03 6.372300843233671094e+13
9.969131098561183535e+03 6.372054653336743750e+13
9.970829763278919927e+03 6.371808380728193750e+13
9.972528717436296574e+03 6.371562025402242969e+13
9.974227961082640832e+03 6.371315587355653906e+13
9.975927494267292786e+03 6.371069066581442969e+13
9.977627317039576155e+03 6.370822463075085156e+13
9.979327429448823750e+03 6.370575776831997656e+13
9.981027831544395667e+03 6.370329007846439844e+13
9.982728523375666555e+03 6.370082156113849219e+13
9.984429504991992872e+03 6.369835221629610156e+13
9.986130776442740171e+03 6.369588204387926562e+13
9.987832337777308567e+03 6.369341104384832812e+13
9.989534189045098174e+03 6.369093921612584375e+13
9.991236330295501830e+03 6.368846656068448438e+13
9.992938761577921468e+03 6.368599307747139062e+13
9.994641482941786307e+03 6.368351876643435938e+13
9.996344494436532841e+03 6.368104362751992188e+13
9.998047796111590287e+03 6.367856766067589062e+13
9.999751388016389683e+03 6.367609086584868750e+13
1.000145527020041482e+04 6.367361324300427344e+13
1.000315944271308763e+04 6.367113479207659375e+13
1.000486390560389918e+04 6.366865551302448438e+13
1.000656865892232418e+04 6.366617540578877344e+13
1.000827370271785367e+04 6.366369447032768750e+13
1.000997903703997872e+04 6.366121270658757031e+13
1.001168466193822678e+04 6.365873011451515625e+13
1.001339057746206709e+04 6.365624669406167969e+13
1.001509678366106164e+04 6.365376244517966406e+13
1.001680328058469604e+04 6.365127736782739062e+13
1.001851006828253230e+04 6.364879146193760938e+13
1.002021714680411242e+04 6.364630472746882031e+13
1.002192451619899111e+04 6.364381716436595312e+13
1.002363217651673403e+04 6.364132877258687500e+13
1.002534012780692865e+04 6.363883955207695312e+13
1.002704837011911695e+04 6.363634950279279688e+13
1.002875690350292462e+04 6.363385862466750781e+13
1.003046572800791000e+04 6.363136691765859375e+13
1.003217484368369696e+04 6.362887438173426562e+13
1.003388425057990025e+04 6.362638101681553125e+13
1.003559394874613827e+04 6.362388682288329688e+13
1.003730393823204395e+04 6.362139179986939062e+13
1.003901421908727752e+04 6.361889594771214844e+13
1.004072479136144102e+04 6.361639926638616406e+13
1.004243565510423468e+04 6.361390175582951562e+13
1.004414681036528054e+04 6.361140341599217969e+13
1.004585825719427157e+04 6.360890424682960938e+13
1.004756999564088801e+04 6.360640424828598438e+13
1.004928202575482101e+04 6.360390342031686719e+13
1.005099434758576717e+04 6.360140176287795312e+13
1.005270696118343221e+04 6.359889927590614844e+13
1.005441986659755275e+04 6.359639595935722656e+13
1.005613306387781086e+04 6.359389181318598438e+13
1.005784655307397952e+04 6.359138683733539062e+13
1.005956033423575718e+04 6.358888103176667188e+13
1.006127440741291321e+04 6.358637439642225000e+13
1.006298877265520605e+04 6.358386693125143750e+13
1.006470343001239962e+04 6.358135863621420312e+13
1.006641837953427057e+04 6.357884951124696875e+13
1.006813362127061919e+04 6.357633955631656250e+13
1.006984915527119665e+04 6.357382877135855469e+13
1.007156498158584509e+04 6.357131715633361719e+13
1.007328110026433023e+04 6.356880471118929688e+13
1.007499751135648876e+04 6.356629143587940625e+13
1.007671421491214642e+04 6.356377733035214062e+13
1.007843121098113625e+04 6.356126239456672656e+13
1.008014849961330219e+04 6.355874662845267969e+13
1.008186608085851185e+04 6.355623003198122656e+13
1.008358395476658734e+04 6.355371260509371875e+13
1.008530212138743445e+04 6.355119434774355469e+13
1.008702058077088805e+04 6.354867525987721875e+13
1.008873933296685391e+04 6.354615534146628906e+13
1.009045837802522692e+04 6.354363459243890625e+13
1.009217771599590560e+04 6.354111301274767188e+13
1.009389734692880120e+04 6.353859060235785938e+13
1.009561727087385407e+04 6.353606736120278125e+13
1.009733748788094817e+04 6.353354328924738281e+13
1.009905799800006025e+04 6.353101838644418750e+13
1.010077880128109609e+04 6.352849265273216406e+13
1.010249989777402516e+04 6.352596608807012500e+13
1.010422128752881144e+04 6.352343869241567188e+13
1.010594297059542259e+04 6.352091046570221094e+13
1.010766494702383716e+04 6.351838140789957031e+13
1.010938721686406279e+04 6.351585151895917969e+13
1.011110978016605441e+04 6.351332079880789062e+13
1.011283263697985421e+04 6.351078924742146094e+13
1.011455578735543531e+04 6.350825686475096875e+13
1.011627923134283810e+04 6.350572365073492188e+13
1.011800296899209388e+04 6.350318960532439062e+13
1.011972700035323760e+04 6.350065472849414844e+13
1.012145132547631692e+04 6.349811902017067188e+13
1.012317594441140682e+04 6.349558248031023438e+13
1.012490085720852949e+04 6.349304510887551562e+13
1.012662606391779809e+04 6.349050690581671094e+13
1.012835156458925121e+04 6.348796787106564844e+13
1.013007735927300018e+04 6.348542800459697656e+13
1.013180344801914180e+04 6.348288730635366406e+13
1.013352983087778011e+04 6.348034577627983594e+13
1.013525650789903375e+04 6.347780341434293750e+13
1.013698347913304133e+04 6.347526022048670312e+13
1.013871074462989782e+04 6.347271619466678906e+13
1.014043830443978004e+04 6.347017133683185156e+13
1.014216615861280115e+04 6.346762564693735156e+13
1.014389430719913435e+04 6.346507912491973438e+13
1.014562275024894552e+04 6.346253177074682812e+13
1.014735148781241332e+04 6.345998358437272656e+13
1.014908051993971640e+04 6.345743456575249219e+13
1.015080984668106794e+04 6.345488471480989844e+13
1.015253946808662840e+04 6.345233403152403906e+13
1.015426938420664555e+04 6.344978251584296094e+13
1.015599959509129440e+04 6.344723016772096094e+13
1.015773010079082451e+04 6.344467698708746875e+13
1.015946090135546910e+04 6.344212297393354688e+13
1.016119199683546867e+04 6.343956812818781250e+13
1.016292338728107643e+04 6.343701244979862500e+13
1.016465507274257288e+04 6.343445593871893750e+13
1.016638705327018579e+04 6.343189859491460938e+13
1.016811932891423203e+04 6.342934041833890625e+13
1.016985189972495573e+04 6.342678140892077344e+13
1.017158476575267377e+04 6.342422156664369531e+13
1.017331792704768850e+04 6.342166089142982031e+13
1.017505138366030769e+04 6.341909938325059375e+13
1.017678513564085551e+04 6.341653704205222656e+13
1.017851918303967977e+04 6.341397386779380469e+13
1.018025352590707735e+04 6.341140986042121094e+13
1.018198816429343242e+04 6.340884501989328906e+13
1.018372309824905824e+04 6.340627934615605469e+13
1.018545832782434081e+04 6.340371283916730469e+13
1.018719385306964796e+04 6.340114549887289844e+13
1.018892967403536386e+04 6.339857732523710938e+13
1.019066579077187271e+04 6.339600831819930469e+13
1.019240220332959689e+04 6.339343847771694531e+13
1.019413891175889694e+04 6.339086780374763281e+13
1.019587591611022981e+04 6.338829629625521875e+13
1.019761321643397605e+04 6.338572395515993750e+13
1.019935081278058897e+04 6.338315078043710156e+13
1.020108870520050914e+04 6.338057677205006250e+13
1.020282689374418442e+04 6.337800192991908594e+13
1.020456537846207357e+04 6.337542625402557812e+13
1.020630415940465900e+04 6.337284974431353125e+13
1.020804323662237948e+04 6.337027240073357031e+13
1.020978261016573379e+04 6.336769422324196094e+13
1.021152228008523525e+04 6.336511521178860938e+13
1.021326224643134628e+04 6.336253536633021094e+13
1.021500250925459295e+04 6.335995468682866406e+13
1.021674306860549223e+04 6.335737317320911719e+13
1.021848392453457200e+04 6.335479082545785156e+13
1.022022507709236743e+04 6.335220764349388281e+13
1.022196652632944279e+04 6.334962362730940625e+13
1.022370827229630595e+04 6.334703877683556250e+13
1.022545031504356120e+04 6.334445309202703125e+13
1.022719265462173462e+04 6.334186657283925781e+13
1.022893529108142502e+04 6.333927921922739062e+13
1.023067822447322033e+04 6.333669103113988281e+13
1.023242145484771208e+04 6.333410200853140625e+13
1.023416498225550822e+04 6.333151215135667188e+13
1.023590880674724031e+04 6.332892145957007031e+13
1.023765292837348534e+04 6.332632993312622656e+13
1.023939734718491854e+04 6.332373757198522656e+13
1.024114206323213148e+04 6.332114437608246875e+13
1.024288707656579572e+04 6.331855034539071094e+13
1.024463238723656468e+04 6.331595547985150000e+13
1.024637799529510266e+04 6.331335977941826562e+13
1.024812390079208308e+04 6.331076324404485938e+13
1.024987010377820661e+04 6.330816587370913281e+13
1.025161660430412121e+04 6.330556766832736719e+13
1.025336340242056940e+04 6.330296862787767188e+13
1.025511049817821549e+04 6.330036875231251562e+13
1.025685789162779656e+04 6.329776804157326562e+13
1.025860558282003694e+04 6.329516649562458594e+13
1.026035357180566825e+04 6.329256411440664062e+13
1.026210185863543302e+04 6.328996089789707031e+13
1.026385044336010469e+04 6.328735684603560938e+13
1.026559932603039670e+04 6.328475195877423438e+13
1.026734850669712068e+04 6.328214623607807812e+13
1.026909798541101190e+04 6.327953967788638281e+13
1.027084776222287655e+04 6.327693228416329688e+13
1.027259783718350445e+04 6.327432405486055469e+13
1.027434821034370179e+04 6.327171498993033594e+13
1.027609888175427841e+04 6.326910508932939844e+13
1.027784985146607505e+04 6.326649435301585156e+13
1.027960111952987791e+04 6.326388278092803125e+13
1.028135268599656411e+04 6.326127037304220312e+13
1.028310455091694166e+04 6.325865712930907031e+13
1.028485671434188043e+04 6.325604304966731250e+13
1.028660917632224664e+04 6.325342813408611719e+13
1.028836193690891196e+04 6.325081238250900781e+13
1.029011499615275534e+04 6.324819579489415625e+13
1.029186835410468848e+04 6.324557837120865625e+13
1.029362201081556486e+04 6.324296011138545312e+13
1.029537596633633257e+04 6.324034101539842188e+13
1.029713022071786691e+04 6.323772108319184375e+13
1.029888477401111049e+04 6.323510031472110938e+13
1.030063962626699686e+04 6.323247870994242188e+13
1.030239477753646679e+04 6.322985626881790625e+13
1.030415022787047019e+04 6.322723299128951562e+13
1.030590597731998423e+04 6.322460887731402344e+13
1.030766202593593698e+04 6.322198392685196875e+13
1.030941837376934382e+04 6.321935813985272656e+13
1.031117502087114917e+04 6.321673151628359375e+13
1.031293196729236479e+04 6.321410405608073438e+13
1.031468921308399331e+04 6.321147575921770312e+13
1.031644675829704647e+04 6.320884662564267969e+13
1.031820460298254147e+04 6.320621665530396094e+13
1.031996274719153007e+04 6.320358584815578125e+13
1.032172119097500399e+04 6.320095420417111719e+13
1.032347993438405138e+04 6.319832172327942188e+13
1.032523897746968396e+04 6.319568840545914844e+13
1.032699832028298442e+04 6.319305425065150781e+13
1.032875796287502817e+04 6.319041925881062500e+13
1.033051790529689060e+04 6.318778342990196875e+13
1.033227814759966168e+04 6.318514676387910938e+13
1.033403868983446046e+04 6.318250926069539062e+13
1.033579953205235142e+04 6.317987092029764062e+13
1.033756067430449184e+04 6.317723174265118750e+13
1.033932211664196075e+04 6.317459172770300781e+13
1.034108385911591358e+04 6.317195087541785938e+13
1.034284590177749124e+04 6.316930918574853906e+13
1.034460824467784369e+04 6.316666665865971875e+13
1.034637088786812819e+04 6.316402329407290625e+13
1.034813383139953294e+04 6.316137909198347656e+13
1.034989707532319335e+04 6.315873405233098438e+13
1.035166061969033399e+04 6.315608817506771094e+13
1.035342446455210666e+04 6.315344146015160156e+13
1.035518860995973591e+04 6.315079390753994531e+13
1.035695305596442995e+04 6.314814551719104688e+13
1.035871780261741151e+04 6.314549628905010938e+13
1.036048284996990515e+04 6.314284622309258594e+13
1.036224819807317181e+04 6.314019531925155469e+13
1.036401384697841240e+04 6.313754357749606250e+13
1.036577979673692607e+04 6.313489099777740625e+13
1.036754604739993374e+04 6.313223758005219531e+13
1.036931259901872545e+04 6.312958332428350000e+13
1.037107945164458397e+04 6.312692823040943750e+13
1.037284660532879934e+04 6.312427229841122656e+13
1.037461406012266707e+04 6.312161552822611719e+13
1.037638181607749721e+04 6.311895791981722656e+13
1.037814987324462345e+04 6.311629947313414062e+13
1.037991823167532857e+04 6.311364018813894531e+13
1.038168689142098992e+04 6.311098006478759375e+13
1.038345585253290483e+04 6.310831910302950781e+13
1.038522511506244518e+04 6.310565730283892969e+13
1.038699467906097016e+04 6.310299466415236719e+13
1.038876454457984983e+04 6.310033118692512500e+13
1.039053471167045791e+04 6.309766687113735938e+13
1.039230518038420450e+04 6.309500171671910156e+13
1.039407595077243786e+04 6.309233572363748438e+13
1.039584702288660628e+04 6.308966889186017969e+13
1.039761839677807984e+04 6.308700122132870312e+13
1.039939007249829592e+04 6.308433271199125000e+13
1.040116205009868827e+04 6.308166336383385156e+13
1.040293432963069245e+04 6.307899317677918750e+13
1.040470691114575675e+04 6.307632215080603125e+13
1.040647979469535858e+04 6.307365028586841406e+13
1.040825298033091713e+04 6.307097758191367188e+13
1.041002646810395163e+04 6.306830403890816406e+13
