#     Energy       Flux            PL            PC          PL45
#         eV  ph/s/0.1%             -             -             -
1.60000e+04  3.601e+12  9.381468e-01  0.000000e+00  0.000000e+00
1.60500e+04  3.579e+12  9.381573e-01  0.000000e+00  0.000000e+00
1.61000e+04  3.558e+12  9.381678e-01  0.000000e+00  0.000000e+00
1.61500e+04  3.536e+12  9.381785e-01  0.000000e+00  0.000000e+00
1.62000e+04  3.515e+12  9.381893e-01  0.000000e+00  0.000000e+00
1.62500e+04  3.493e+12  9.382002e-01  0.000000e+00  0.000000e+00
1.63000e+04  3.472e+12  9.382113e-01  0.000000e+00  0.000000e+00
1.63500e+04  3.451e+12  9.382225e-01  0.000000e+00  0.000000e+00
1.64000e+04  3.430e+12  9.382338e-01  0.000000e+00  0.000000e+00
1.64500e+04  3.409e+12  9.382452e-01  0.000000e+00  0.000000e+00
1.65000e+04  3.389e+12  9.382568e-01  0.000000e+00  0.000000e+00
1.65500e+04  3.368e+12  9.382684e-01  0.000000e+00  0.000000e+00
1.66000e+04  3.347e+12  9.382802e-01  0.000000e+00  0.000000e+00
1.66500e+04  3.327e+12  9.382921e-01  0.000000e+00  0.000000e+00
1.67000e+04  3.307e+12  9.383042e-01  0.000000e+00  0.000000e+00
1.67500e+04  3.286e+12  9.383163e-01  0.000000e+00  0.000000e+00
1.68000e+04  3.266e+12  9.383286e-01  0.000000e+00  0.000000e+00
1.68500e+04  3.246e+12  9.383410e-01  0.000000e+00  0.000000e+00
1.69000e+04  3.226e+12  9.383535e-01  0.000000e+00  0.000000e+00
1.69500e+04  3.206e+12  9.383661e-01  0.000000e+00  0.000000e+00
1.70000e+04  3.187e+12  9.383788e-01  0.000000e+00  0.000000e+00
1.70500e+04  3.167e+12  9.383916e-01  0.000000e+00  0.000000e+00
1.71000e+04  3.147e+12  9.384045e-01  0.000000e+00  0.000000e+00
1.71500e+04  3.128e+12  9.384176e-01  0.000000e+00  0.000000e+00
1.72000e+04  3.109e+12  9.384307e-01  0.000000e+00  0.000000e+00
1.72500e+04  3.089e+12  9.384440e-01  0.000000e+00  0.000000e+00
